"response_uuid","Trial","Usable frames (%)","has_icatcher","icatcher_file_names"
"0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e","15",0,TRUE,"16-test-trial-4_0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e_1697145177971_686.txt"
"0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e","16",0,TRUE,"16-test-trial-4_0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e_1697145177971_686.txt"
"0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e","17",0,TRUE,"16-test-trial-4_0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e_1697145177971_686.txt"
"0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e","18",0,TRUE,"16-test-trial-4_0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e_1697145177971_686.txt"
"0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e","19",0,TRUE,"16-test-trial-4_0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e_1697145177971_686.txt"
"0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e","2",0,TRUE,"16-test-trial-4_0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e_1697145177971_686.txt"
"0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e","20",0.02,TRUE,"16-test-trial-4_0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e_1697145177971_686.txt"
"0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e","3",0,TRUE,"16-test-trial-4_0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e_1697145177971_686.txt"
"0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e","4",0,TRUE,"16-test-trial-4_0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e_1697145177971_686.txt"
"0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e","5",0,TRUE,"16-test-trial-4_0b01ad73-6636-4eb1-bd1c-7ee3f5744f5e_1697145177971_686.txt"
